expid,year,season,host,route1,route2,campsites,nation,leaders,success1,success2,claimed,disputed,countries,bcdate,smtdate,smttime,smthour,smtmin,smtdays,totdays,termdate,termreason,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,chksum
EVER01111,2001,1,1,S Col-SE Ridge,,"BC(12/04,5300m),C1(20/04,6100m),C2(22/04,6700m),C3(18/04,7300m),xxx.Sherpas(18/04,7300m)",Nepal,Ramesh Man Dongol,FALSE,FALSE,FALSE,FALSE,,2001/4/12,2001/4/18,,,,6,12,2001/4/24,7,7300,FALSE,FALSE,FALSE,3,3,2,0,0,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458069
EVER01112,2001,1,1,S Col-SE Ridge,,"BC(05/04,5400m),C1(13/04,6100m),C2(18/04,6400m),C3(19/04,7300m),C4(22/05,7900m),xxx(23/05,8500m)",Austria,Peter Ganner,FALSE,FALSE,FALSE,FALSE,,2001/4/5,2001/5/23,,,,48,0,  -   -,6,8500,FALSE,FALSE,FALSE,4,0,1,0,1,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Ganner died in fall,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458104
EVER01113,2001,1,1,S Col-SE Ridge,,"BC(06/04,5350m),C1(11/04,6050m),C2(16-17/04,6350m),C3(20/04,7350m),C4(02/05,7950m),xxx(22/05,8750m)",Germany,Peter Guggemos,FALSE,FALSE,FALSE,FALSE,Austria,2001/4/6,2001/5/22,,,,46,0,  -   -,5,8750,FALSE,FALSE,FALSE,4,600,7,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458103
EVER01114,2001,1,1,S Col-SE Ridge,,"BC(09/04,5300m),C1(16/04,6100m),C2(18/04,6500m),C3(10/05,7300m),xxx(10/05,7360m)",Japan,Seizo Imanari,FALSE,FALSE,FALSE,FALSE,,2001/4/9,2001/5/10,,,,31,38,2001/5/17,4,7360,FALSE,FALSE,FALSE,3,0,5,0,0,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458091
EVER01115,2001,1,1,S Col-SE Ridge,,"BC(16/04,5450m),C1(25/04),C2(26/04),C3(21/05,7100m),xxx(23/05,7100m)",India,Harish Chander Kohli,FALSE,FALSE,FALSE,FALSE,,2001/4/16,2001/5/23,,,,37,42,2001/5/28,8,7100,FALSE,FALSE,FALSE,3,0,1,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2458104
EVER01116,2001,1,1,S Col-SE Ridge,,"BC(29/04,5350m),C2(02/05,6400m),C3(03/05,7200m),C4(21/05,7900m),Smt(22/05)",Germany,Goetz Wiegand,TRUE,FALSE,FALSE,FALSE,,2001/4/29,2001/5/22,1700,17,0,23,30,2001/5/29,1,8850,FALSE,FALSE,FALSE,4,0,5,1,0,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Lhakpa Tshering altitude sickness,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458103
EVER01117,2001,1,1,S Col-SE Ridge,,"BC(05/04,5400m),C1(12/04,6100m),C2(13/04,6400m),C3(21/05,7300m),C4(22/05,7900m),Smt(23/05)",Spain,Carlos Soria Fontan,TRUE,FALSE,FALSE,FALSE,,2001/4/5,2001/5/23,1230,12,30,48,51,2001/5/26,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458104
EVER01118,2001,1,1,S Col-SE Ridge,,"BC(09/04,5350m),C1(12/04,6000m),C2(13/04,6400m),C3(28/04,7300m),C4(22/05,7950m),Smt(23/05)",Spain,Francisco Goni,TRUE,FALSE,FALSE,FALSE,,2001/4/9,2001/5/23,0915,9,15,44,48,2001/5/27,1,8850,FALSE,FALSE,FALSE,4,0,3,3,0,3,2,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458104
EVER01119,2001,1,1,S Col-SE Ridge,,"BC(05/04,5350m),C1(10/04,6000m),C2(15/04,6350m),C3(25/04,7250m),C4(30/04,7900m),Smt(22/05)",Spain,Isidoro Rodriguez,TRUE,FALSE,FALSE,FALSE,,2001/4/5,2001/5/22,1230,12,30,47,51,2001/5/26,1,8850,FALSE,FALSE,FALSE,4,150,9,3,0,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Perez Alvarez at about 8600m got sick due to problem in oxygen supply system, brought down, evacuated by helicopter on 28 from Pheriche; improving condition at Hospital at the time of meeting",1st team of the season without Sherpas to summit,Sherpa Alpine Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458103
EVER01120,2001,1,1,S Col-SE Ridge,,"BC(10/04,5200m),C1(14/04,5600m),C2(16/04,6300m),C3(24/04,7300m),C4(22/05,7900m),Smt(23/05)",Spain,Edurne Pasaban,TRUE,FALSE,FALSE,FALSE,"Ecuador, Italy",2001/4/10,2001/5/23,1020,10,20,43,45,2001/5/25,1,8850,FALSE,FALSE,FALSE,4,0,6,4,0,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Nima sick,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458104
EVER01121,2001,1,1,S Col-SE Ridge,,"BC(03/04,5300m),C1(23/04,6000m),C2(26/04,6250m),C3(01/05,7300m),C4(21/05,7900m),Smt(23-24/05)",India,Krishan Kumar,TRUE,FALSE,FALSE,FALSE,Nepal,2001/4/3,2001/5/23,0730,7,30,50,56,2001/5/29,1,8850,FALSE,FALSE,FALSE,4,0,20,8,0,13,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Rai kitchen boy edema (left expedition),,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2458104
EVER02129,2002,1,1,S Col-SE Ridge,,"BC(04/04,5380m),C1(11/04,6100m),C2(13/04,6500m),C3(30/04,7300m),C4(14/05,7900m),Smt(16/05)",USA,Eric Simonson,TRUE,FALSE,FALSE,FALSE,,2002/4/4,2002/5/16,1020,10,20,42,46,2002/5/20,1,8850,FALSE,FALSE,FALSE,4,850,8,4,0,17,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Great Escapes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02130,2002,1,1,S Col-SE Ridge,,"BC(08/04,5350m),C1(14/04,6100m),C2(16/04,6400m),C3(04/05,7350m),C4(15/05,7900m),Smt(16/05)",USA,Bill Crouse,TRUE,FALSE,FALSE,FALSE,"Australia, Iceland, New Zealand",2002/4/8,2002/5/16,0956,9,56,38,40,2002/5/18,1,8850,FALSE,FALSE,FALSE,4,0,9,4,0,8,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02131,2002,1,1,S Col-SE Ridge,,"BC(01/04,5300m),C1(10/04,6200m),C2(15/04,6600m),C3(14/05,7500m),C4(15/05,7900m),xxx(16/05,8550m)",France,Martine Larroque,FALSE,FALSE,FALSE,FALSE,,2002/4/1,2002/5/16,,,,45,48,2002/5/19,7,8550,FALSE,FALSE,FALSE,4,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sickness: stomach disorder-vomiting,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02132,2002,1,1,S Col-SE Ridge,,"BC(01/04,5400m),C1(11/04,6200m),C2(12/04,6500m),C3(17-18/04,6800m),C4(15/05,7900m),Smt(16/05)",Armenia,Igor Khalatian,TRUE,FALSE,FALSE,FALSE,,2002/4/1,2002/5/16,0900,9,0,45,46,2002/5/17,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,First person with passport from Armenia,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02133,2002,1,1,S Col-SE Ridge,,"BC(10/04,5350m),C1(15/04,6000m),C2(17/04,6450m),C3(06/05,7300m),C4(23/05,7900m),Smt(25/05)",Italy,Alberto Magliano,TRUE,FALSE,FALSE,FALSE,,2002/4/10,2002/5/25,1120,11,20,45,48,2002/5/28,1,8850,FALSE,FALSE,FALSE,4,0,2,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Greco got muscles cramps (legs & hands) on 22 May (he left for BC in the morning of May 23),,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458472
EVER02134,2002,1,1,S Col-SE Ridge,,"BC(08/04,5300m),C1(16/04,6000m),C2(20/04,6400m),C3(13/05,7300m),C4(14/05,7900m),Smt(16/05)",Japan,Noriyuki Muraguchi,TRUE,FALSE,FALSE,FALSE,,2002/4/8,2002/5/16,0930,9,30,38,43,2002/5/21,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Muraguchi and Watanabe with three Sherpas,Oldest women to summit,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02135,2002,1,1,S Col-SE Ridge,,"BC(10/04,5400m),C1(25/04,6270m),C2(22/04,6523,C3(13/05,6800m),C4(14/05,7900m),Smt(16/05)",Nepal,Pemba Doma Thaktopa Sherpa,TRUE,FALSE,FALSE,FALSE,,2002/4/10,2002/5/16,0910,9,10,36,42,2002/5/22,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1st Nepal woman and only 4th woman from any nation to scale Everest twice,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02136,2002,1,1,S Col-SE Ridge,,"BC(07/04,5300m),C1(13/04,6000m),C2(20/04,6400m),C3(09/05,7200m),C4(15/05,7900m),Smt(16/05)",USA,"Charlie Fowler, Hector Ponce de Leon",TRUE,FALSE,FALSE,FALSE,"Mexico, UK",2002/4/7,2002/5/16,1045,10,45,39,42,2002/5/19,1,8850,FALSE,FALSE,FALSE,4,0,10,3,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Bird slightly frostbitten toes; Ponder's twisted knee,,Mountain Madness,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02137,2002,1,1,S Col-SE Ridge,,"BC(04/04,5500m),C1(13/04,6300m),C2(17/04,6700m),C3(21/04,7300m),C4(07/05,7900m),Smt(16/05)",S Korea,Um Hong-Gil,TRUE,FALSE,FALSE,FALSE,,2002/4/4,2002/5/16,0920,9,20,42,46,2002/5/20,1,8850,FALSE,FALSE,FALSE,4,1000,9,4,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Chung stomach trouble,,Windhorse Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02138,2002,1,1,S Col-SE Ridge,,"BC(02/04,5350m),C1(11/04,5900m),C2(17/04,6400m),C3(13/05,7300m),C4(14/05,7950m),Smt(16/05)",Switzerland,Stephane Schaffter,TRUE,FALSE,FALSE,FALSE,"Australia, France",2002/4/2,2002/5/16,0845,8,45,44,49,2002/5/21,1,8850,FALSE,FALSE,FALSE,4,0,6,5,0,6,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02139,2002,1,1,S Col-SE Ridge,,"BC(07/04,5350m),C1(15/04,6100m),C2(22/04,6400m),C3(26/04,7300m),C4(04/05,7900m),Smt(16,25/05)",UK,Henry Todd,TRUE,FALSE,FALSE,FALSE,"Hungary, USA",2002/4/7,2002/5/16,0900,9,0,39,43,2002/5/20,1,8850,FALSE,FALSE,FALSE,4,0,10,4,1,7,4,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Ang Nuru slight frostbite; Acs serious pulmonary edema,1st Hungarian summiter,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02140,2002,1,1,S Col-SE Ridge,,"BC(13/04,5350m),C1(19/04,5900m),C2(21/04,6400m),C3(05/05,7200m),C4(23/05,7900m),Smt(25/05)",USA,William Prittie,TRUE,FALSE,FALSE,FALSE,"Canada, Ecuador, New Zealand, Switzerland",2002/4/13,2002/5/25,1030,10,30,42,46,2002/5/29,1,8850,FALSE,FALSE,FALSE,4,0,13,9,0,19,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Mathy serious intestinal infection; nothing else serious,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458472
EVER02141,2002,1,1,S Col-SE Ridge,W Ridge (to 7930m),"BC(05/04,5360m),C1(13/04,6000m),C2(16/04,6350m),C3(07/05,7200m),C4(18/05,7900m),Smt(25/05)",USA,Peter Athans,TRUE,FALSE,FALSE,FALSE,New Zealand,2002/4/5,2002/5/25,1005,10,5,50,51,2002/5/26,1,8850,FALSE,FALSE,FALSE,4,0,7,3,0,10,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Plagued by gastro-intestinal problems frequently; Ruddick's tooth fell out and became infected; Hillary fell in descent,,Great Escapes Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,2458472
EVER02142,2002,1,1,S Col-SE Ridge,,"BC(08/04,5350m),C1(17/04,6100m),C2(19/04,6500m),C3(02/05,7300m),C4(17/05,7900m),Smt(18/05)",USA,David Hahn,TRUE,FALSE,FALSE,FALSE,,2002/4/8,2002/5/18,0800,8,0,40,44,2002/5/22,1,8850,FALSE,FALSE,FALSE,4,0,11,1,0,17,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Great Escapes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458465
EVER02143,2002,1,1,S Col-SE Ridge,,"BC(07/04,5360m),C1(14/04,6300m),C2(20/04,21,6700m),C3(22/04,7300m),C4(15/05,7900m),Smt(16/05)",USA,Sean Swarner,TRUE,FALSE,FALSE,FALSE,,2002/4/7,2002/5/16,0930,9,30,39,41,2002/5/18,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Peak Promotion,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02144,2002,1,1,S Col-SE Ridge,,"BC(04/04,5300m),C1(14/04,6000m),C2(18/04,6400m),C3(06/05,7300m),C4(15/05,7900m),Smt(16/05)",USA,Willie Benegas,TRUE,FALSE,FALSE,FALSE,"Australia, Canada, Netherlands",2002/4/4,2002/5/16,0909,9,9,42,46,2002/5/20,1,8850,FALSE,FALSE,FALSE,4,455,8,4,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Gerstein had eye problem; Maccecchini got sick; Bruno Rodi had heart problem,1st Latin American born with 3 summits,High Country Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458463
EVER02302,2002,3,1,S Col-SE Ridge,,"BC(24/08,5750m),C1(06/09,6150m),(05/09,6050m),C2(11/09,6550m),C3(15/09,7300m),C4((02/10,7800m),xxx(02/10,8250m)",Brazil,Waldemar Niclevicz,FALSE,FALSE,FALSE,FALSE,,2002/8/24,2002/10/2,,,,39,46,2002/10/9,4,8250,FALSE,FALSE,FALSE,4,0,5,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Nothing serious; Santos tooth problem at 7400m and Wellner stomach trouble at S Col,1st Brazilian ascent of Lhotse,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458602
EVER02304,2002,3,1,S Col-SE Ridge,,"BC(25/08),C1(07/09,6100m),C2(14/09,6400m),C3(17/09,7300m),C4(03/10,7900m),xxx(05/10,8750m)",Japan,Eiichi Usami,FALSE,FALSE,FALSE,FALSE,,2002/8/25,2002/10/5,,,,41,43,2002/10/7,5,8750,FALSE,FALSE,FALSE,4,3000,3,0,0,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2458605
EVER02305,2002,3,1,S Col-SE Ridge,,"BC(03/09),C1(11/09,6100m),C2(15/09,6400m),C3(25/09,7300m),C4(02/10,7900m),xxx(04/10,8400m)",S Korea,Lee Se-Jung,FALSE,FALSE,FALSE,FALSE,,2002/9/3,2002/10/4,,,,31,35,2002/10/8,5,8400,FALSE,FALSE,FALSE,4,0,6,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Echo Himal,TRUE,TRUE,FALSE,FALSE,FALSE,2458604
EVER03101,2003,1,1,S Col-SE Ridge,,"BC(07/04,5300m),C1(11/04,6050m),C2(15/04,6400m),C3(17/05,7100m),C4(18/05,7950m),C5(20/05),Smt(22/04)",Japan,Yuichiro Miura,TRUE,FALSE,FALSE,FALSE,,2003/4/7,2003/5/22,0900,9,0,45,49,2003/5/26,1,8850,FALSE,FALSE,FALSE,5,0,5,3,0,11,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Nothing serious - ""we are very lucky.""",Oldest summiter; 1st Japanese father and son together,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,2458835
EVER03103,2003,1,1,S Col-SE Ridge,,"BC(22/04,5400m),C1(01/05,6000m),C2(10/05,6500m),Smt(22/05)",Nepal,Ang Chhiring Sherpa,TRUE,FALSE,FALSE,FALSE,,2003/4/22,2003/5/22,1200,12,0,30,33,2003/5/25,1,8850,FALSE,FALSE,FALSE,2,0,1,1,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,1st Nepali journalist,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458835
EVER03104,2003,1,1,S Col-SE Ridge,,"BC(01/04),C1(17/04,4511m),C2(10/05,6858m),C3(19/05,7315m),C4(20/05,7900m),Smt(22,26/05)",India,Ashok Abbey (Indian team),TRUE,FALSE,FALSE,FALSE,Nepal,2003/4/1,2003/5/22,0650,6,50,51,57,2003/5/28,1,8850,FALSE,FALSE,FALSE,4,0,23,9,0,16,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2458835
EVER03105,2003,1,1,S Col-SE Ridge,,"BC(02/04,5350m),C1(07/04,5943m),C2(16/04,6492m),C3(18/04,7315m),C4(27/04,7900m),Smt(22,26/05)",Nepal,Surya Sen Thakuri (Nepalese team),TRUE,FALSE,FALSE,FALSE,,2003/4/2,2003/5/22,0630,6,30,50,56,2003/5/28,1,8850,FALSE,FALSE,FALSE,4,0,19,10,1,10,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Bhim Bahadur Gurung fatal fall,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2458835
EVER03107,2003,1,1,S Col-SE Ridge,,"BC(12/04),C1(23/04,6100m),C2(26/04,6400m),C3(23/05,7315m),C4(24/05,7900m),Smt(26/05)",USA,Robert Hoffman,TRUE,FALSE,FALSE,FALSE,,2003/4/12,2003/5/26,0340,3,40,44,48,2003/5/30,1,8850,FALSE,FALSE,FALSE,4,0,9,4,0,10,7,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Hoffman badly frostbitten fingers and toes; Pemba Nuru slight frostbite,,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,2458839
EVER03108,2003,1,1,S Col-SE Ridge,,"BC(06/04),C1(15/04,6065m),C2(23/04,24,6249m),C3(07/05,7300m),C4(28/05,7900m),Smt(30/05)",USA,David Hahn,TRUE,FALSE,FALSE,FALSE,UK,2003/4/6,2003/5/30,0730,7,30,54,57,2003/6/2,1,8850,FALSE,FALSE,FALSE,4,0,7,4,0,8,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Johnson 1 frostbitten toe,,Great Escapes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458843
EVER03110,2003,1,1,S Col-SE Ridge,,"BC(01/04,5300m),C1(10/04,5700m),C2(12/04,6200m),C3(15/04,7200m),C4(21/05,7900m),xxx(22/05,8400m)",USA,Choongok Sunwoo,FALSE,FALSE,FALSE,FALSE,,2003/4/1,2003/5/22,,,,51,53,2003/5/24,4,8400,FALSE,FALSE,FALSE,4,0,1,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458835
EVER03111,2003,1,1,S Col-SE Ridge,,"BC(17/04),C1(23/04,6100m),C2(29/04,6400m),C3(04/05,7300m),C4(20/05,7900m),Smt(22/05)",USA,Bill Crouse,TRUE,FALSE,FALSE,FALSE,Australia,2003/4/17,2003/5/22,0930,9,30,35,40,2003/5/27,1,8850,FALSE,FALSE,FALSE,4,0,4,0,0,6,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2458880
EVER03112,2003,1,1,S Col-SE Ridge,,"BC(02/04,5250m),C1(09/04,5920m),C2(11/04,6400m),C3(21/04,7300m),C4(20/05,7954m),Smt(22/05)",USA,Charles Wittmack,TRUE,FALSE,FALSE,FALSE,,2003/4/2,2003/5/22,0800,8,0,50,54,2003/5/26,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Very minor sign of frostbitten finger,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458880
EVER03113,2003,1,1,S Col-SE Ridge,,"BC(12/04,5350m),C1(23/04,6100m),C2(25/04,6500m),C3(10/05,7162m),C4(27/05,7900m),Smt(30/05)",USA,"Willi Prittie, Vernon Tejas",TRUE,FALSE,FALSE,FALSE,"Canada, UK",2003/4/12,2003/5/30,1215,12,15,48,51,2003/6/2,1,8850,FALSE,FALSE,FALSE,4,0,12,7,0,16,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458888
EVER03114,2003,1,1,S Col-SE Ridge,,"BC(07/04,5300m),C1(11/04,6100m),C2(15/04,6470m),C3(23/04,7150m),C4(20/05,7900m),Smt(22-23/05)",France,Jean-Michel Asselin,TRUE,FALSE,FALSE,FALSE,Italy,2003/4/7,2003/5/22,,,,45,48,2003/5/25,1,8850,FALSE,TRUE,FALSE,4,2000,23,3,1,23,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Death of assistant TV cameraman Arnaud Saulnier in BC on night of 8th or 9th due to heart failure; Blanc-Vial broken arm; Gueorguievsky fell into crevasses hurt his ribs; Loizeau got frostbite of 4 fingers; Blanc-Vial fell & broke left arm,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458880
EVER03115,2003,1,1,S Col-SE Ridge,,"BC(05/04,5300m),C1(10/04,6000m),C2(17/04,6400m),C3(24/04,7200m),C4(20/05,7940m),Smt(22-23/05)",Belgium,Robert Huygh,TRUE,FALSE,FALSE,FALSE,,2003/4/5,2003/5/22,,,,47,49,2003/5/24,1,8850,FALSE,FALSE,FALSE,4,0,2,0,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458880
EVER03116,2003,1,1,S Col-SE Ridge,,"BC(11/04,5300m),C1(17/04,6000m),C2(21/04,6500m),C3(25/04,7500m),C4(19/05,7900m),xxx(20/05,8500m)",Spain,Rosa Maria Fernandez,FALSE,FALSE,FALSE,FALSE,,2003/4/11,2003/5/20,,,,39,46,2003/5/27,4,8500,FALSE,FALSE,FALSE,4,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2458878
EVER03118,2003,1,1,S Col-SE Ridge,,"BC(01/04,5300m),C1(11/04,5900m),C2(11/04,6400m),C3(24/04,7200m),C4(19/05,7900m),Smt(26/05)",Spain,Jesus Elena Vera,TRUE,FALSE,FALSE,FALSE,,2003/4/1,2003/5/26,1000,10,0,55,58,2003/5/29,1,8850,FALSE,FALSE,FALSE,4,0,9,0,0,5,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458884
EVER03119,2003,1,1,S Col-SE Ridge,,"BC(20/04,5300m),C1(23/04,6000m),C2(24/04,6400m),C3(25/04,6700m),C4(09/05,7983m),xxx(09/05,7953m)",Germany,Peter Guggemos,FALSE,FALSE,FALSE,FALSE,,2003/4/20,2003/5/9,,,,19,33,2003/5/23,4,7953,FALSE,FALSE,FALSE,4,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458867
EVER03120,2003,1,1,S Col-SE Ridge,,"BC(21/04,5300m),C1(23/04,6100m),C2(26/04,6400m),C3(08/05,7100m),C4(13/05,7900m),xxx(26/05,8815m)",Italy,Renzo Benedetti,FALSE,FALSE,FALSE,FALSE,,2003/4/21,2003/5/26,,,,35,36,2003/5/27,4,8815,FALSE,FALSE,FALSE,4,0,2,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Bit of snowblindness of Valentini for sometime,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2458884
